merece,n," march, smallage","march, smallage",edited
meredeaþ,n," death at sea, death by drowning","death at sea, death by drowning",edited
meredeor,n,sea beast; aquatic animal,sea beast; aquatic animal,not_edited
merefisc,n,sea-fish,sea-fish,not_edited
meregrot,n,a pearl,a pearl,not_edited
mereliþend,n,sailor,sailor,not_edited
mereswin,n,a dolphin or porpoise,a dolphin or porpoise,not_edited
merian,vt,to purify; refine,to purify; refine,not_edited
mersc,n," a marsh, bog, or swamp","a marsh, bog, or swamp",edited
merscig,adj,marshy,marshy,not_edited
merscmealwe,n,marshmallow,marshmallow,not_edited
mesan,v,to eat,to eat,not_edited
metan,v,measure,measure,not_edited
mete,n,food,food,not_edited
meteleas,adj," without food, lacking food; foodless","without food, lacking food; foodless",edited
metere,n,painter,painter,not_edited
metesacca,n,a kind of measure,a kind of measure,not_edited
meteseax,n," knife, especially one used to cut food","knife, used to cut food",edited
metesocn,n,craving or desire for food; appetite,craving or desire for food; appetite,not_edited
meteswamm,n,an edible mushroom,an edible mushroom,not_edited
metetid,n,mealtime,mealtime,not_edited
meteþearfende,adj,wanting or needing food,wanting or needing food,not_edited
meteþegn,n,a food-officer; one whose duty is to look after food; sewer,a food-officer; one whose duty is to look after food; sewer,not_edited
metgian,v," to moderate, control, govern","to moderate, control, govern",edited
meting,n," painting, picture","painting, picture",edited
metod,n," maker, creator; God","maker, creator; God",edited
meþe,adj,tired,tired,not_edited
micel,adj," big, large; great","big, large; great",edited
micelian,v,to become great,to become great,not_edited
micellic,adj," great, grand, magnificent, splendid, illustrious","great, grand, magnificent, splendid, illustrious",edited
micelnes,n,size,size,not_edited
micelu,n,size,size,not_edited
midd,adj," mid, middle","mid, middle",edited
middangeard,n," the Earth, the world, [especially, pagan] Midgard, Middle Earth, the Earth in traditional Germanic cosmology, conceived as a central realm between [Christianity] heaven or [pagan] Asgard and hell or Niflheim","the Earth, the world, pagan Midgard, Middle Earth, the Earth in traditional Germanic cosmology, conceived as a central realm between Christianity heaven or pagan Asgard and hell or Niflheim",edited
midde,n," the middle (used only in the phrase ""on middan"")",the middle,edited
middelfinger,n,middle finger,middle finger,not_edited
middæg,n," midday, noon","midday, noon",edited
midniht,n,midnight,midnight,not_edited
midwist,n,presence,presence,not_edited
midþolian,v," to sympathize, sympathize with","to sympathize, sympathize with",edited
miere,n," mare, female horse","mare, female horse",edited
migan,v," to urinate, piss, pee","to urinate, piss, pee",edited
migoþa,n,urine,urine,not_edited
miht,n," power, ability","power, ability",edited
mihtig,adj," powerful, mighty","powerful, mighty",edited
mihtleas,adj," mightless, weak, powerless, impotent; without might or power","mightless, weak, powerless, impotent; without might or power",edited
mihtlic,adj,possible,possible,not_edited
mil,n,mile,mile,not_edited
milde,adj," mild, gentle, kind, merciful, generous; meek","mild, gentle, kind, merciful, generous; meek",edited
mildheortlic,adj," compassionate, merciful","compassionate, merciful",edited
mildheortnes,n," mercy, compassion, clemency, pity, mildness of heart","mercy, compassion, clemency, pity, mildness of heart",edited
milte,n,spleen,spleen,not_edited
milts,n," mercy, grace, kindness, favour, mildness","mercy, grace, kindness, favour, mildness",edited
miltsian,v," to have mercy on, take pity on; show compassion or grace","to have mercy on, take pity on; show compassion or grace",edited
mimor,adj,mindful,mindful,not_edited
mimorian,v," to remember, keep in the mind or memory","to remember, keep in the mind or memory",edited
min,adj,small,small,not_edited
mindom,n,smallness; abjectness,smallness; abjectness,not_edited
minlic,adj,petty,petty,not_edited
minsian,v," to diminish, lessen, make smaller or less important","to diminish, lessen, make smaller or less important",edited
mioluc,n,milk,milk,not_edited
mircels,n," token, sign","token, sign",edited
misbeodan,v," to do wrong to; to bid amiss, abuse, ill-use, offend","to do wrong to; to bid amiss, abuse, ill-use, offend",edited
misbyrd,n,abortion,abortion,not_edited
miscennung,n," a wrong declaration, a mistake or variation in pleading before a court, or a fine exacted for this mistake","a wrong declaration, a mistake or variation in pleading before a court, or a fine exacted for this mistake",edited
miscian,v,to mix,to mix,not_edited
miscweþan,v,to speak amiss or wrongly; to misspeak,to speak amiss or wrongly; to misspeak,not_edited
miscyrran,v,to pervert,to pervert,not_edited
misdon,v," to offend, transgress, do wrongly; misdo","to offend, transgress, do wrongly; misdo",edited
misdæd,n," a misdeed, transgression, offence","a misdeed, transgression, offence",edited
misfon,v,to fail to take,to fail to take,not_edited
mishieran,v," to disobey, hear amiss, give no attention (to someone speaking)","to disobey, hear amiss, give no attention (to someone speaking)",edited
mishweorfan,v,to pervert,to pervert,not_edited
mislar,n,bad teaching or doctrine,bad teaching or doctrine,not_edited
mislibban,v,to lead a bad life,to lead a bad life,not_edited
mislician,v,to displease,to displease,not_edited
mislædan,v," to mislead, lead astray; deceive; bewile","to mislead, lead astray; deceive; bewile",edited
misrædan,v," to counsel amiss, give bad advice; rede","to counsel amiss, give bad advice; rede",edited
miss,n,loss; absence,loss; absence,not_edited
missan,v,to miss (+ genitive),to miss,edited
missere,n,half-year,half-year,not_edited
misspowan,v,to succeed badly,to succeed badly,not_edited
missprecan,v," to murmur, grumble","to murmur, grumble",edited
mistel,n,mistletoe,mistletoe,not_edited
mistæcan,v,to teach wrongly; teach amiss; misteach,to teach wrongly; teach amiss; misteach,not_edited
miswritan,v," to write incorrectly, make a mistake in writing; miswrite","to write incorrectly, make a mistake in writing; miswrite",edited
miþan,v," to hide, conceal, dissemble","to hide, conceal, dissemble",edited
mod,n,mind,mind,not_edited
modcræft,n,mental power; skill; intelligence; shrewdness; cleverness,mental power; skill; intelligence; shrewdness; cleverness,not_edited
modcræftig,adj,possessing mental power; intelligent; skilled; judicious; having good judgement; skillful,possessing mental power; intelligent; skilled; judicious; having good judgement; skillful,not_edited
modgehygd,n," thought, intention","thought, intention",edited
modig,adj," brave, courageous","brave, courageous",edited
modiglic,adj,brave-looking,brave-looking,not_edited
modor,n,mother,mother,not_edited
modorleas,adj,motherless,motherless,not_edited
modorlic,adj," motherly, maternal","motherly, maternal",edited
modrige,n," mother's sister, maternal aunt","mother's sister, maternal aunt",edited
modsefa,n," heart, mind, character","heart, mind, character",edited
modstaþol,n,the mind's foundation,the mind's foundation,not_edited
modstaþolnes,n,firm-mindedness; established character or principles,firm-mindedness; established character or principles,not_edited
modþracu,n," courage, bravery","courage, bravery",edited
molde,n," earth, soil","earth, soil",edited
mona,n,moon,moon,not_edited
monandæg,n,Monday,Monday,not_edited
monanniht,n,Sunday night,Sunday night,not_edited
monaþ,n,month,month,not_edited
monaþblod,n," menstruum, menses","menstruum, menses",edited
monaþlic,adj,monthly,monthly,not_edited
monelic,adj," lunar, of the moon","lunar, of the moon",edited
mor,n,moor,moor,not_edited
moraþ,n,a sweet boiled wine spiced with herbs,a sweet boiled wine spiced with herbs,not_edited
morbeam,n," mulberry tree, blackberry bush","mulberry tree, blackberry bush",edited
morberige,n,mulberry,mulberry,not_edited
more,n,carrot,carrot,not_edited
morgen,n,morning,morning,not_edited
morgengiefu,n,morning gift,morning gift,not_edited
moru,n,carrot,carrot,not_edited
morþ,n," death, crime","death, crime",edited
morþbealo,n," murder, violence","murder, violence",edited
morþor,n,murder,murder,not_edited
morþorscyldig,adj,guilty of murder,guilty of murder,not_edited
mos,n,moss,moss,not_edited
mot,n," meeting, assembly","meeting, assembly",edited
motan,v," can, may (to be allowed)","can, may (to be allowed)",edited
motern,n,courthouse,courthouse,not_edited
motian,v," to address one's self, speak (to a person), converse, address an assembly","to address one's self, speak (to a person), converse, address an assembly",edited
motung,n,conversation,conversation,not_edited
moþþe,n,moth,moth,not_edited
muga,n," stack (of hay, grain etc.)","stack (of hay, grain etc.)",edited
mul,n,mule,mule,not_edited
mund,n,hand,hand,not_edited
mundbyrd,n," protection, patronage, aid","protection, patronage, aid",edited
mundgripe,n," grasp, hand-grip","grasp, hand-grip",edited
mundian,v," to protect, shelter, guard","to protect, shelter, guard",edited
munt,n," a hill, mound","a hill, mound",edited
munuc,n,monk,monk,not_edited
murnan,v," to care for, worry about","to care for, worry about",edited
mus,n,mouse,mouse,not_edited
muscelle,n,mussel,mussel,not_edited
musfealle,n,mousetrap,mousetrap,not_edited
mushafoc,n,mouse hawk,mouse hawk,not_edited
muþ,n,mouth,mouth,not_edited
muþa,n,the mouth of a river,the mouth of a river,not_edited
muþleas,adj,without a mouth; lacking a mouth; mouthless,without a mouth; lacking a mouth; mouthless,not_edited
mycg,n,a small fly; gnat; mosquito; midge,a small fly; gnat; mosquito; midge,not_edited
mycgnett,n,mosquito net,mosquito net,not_edited
mylen,n," mill [building, or machinery]","mill [building, or machinery]",edited
mylenhweol,n,millwheel,millwheel,not_edited
myltestre,n," a whore, prostitute","a whore, prostitute",edited
myndgian,v," to bear in mind, recollect","to bear in mind, recollect",edited
myndleas,adj," senseless, foolish","senseless, foolish",edited
myne,n," memory, remembrance","memory, remembrance",edited
mynecenu,n,a female monk; a nun,a female monk; a nun,not_edited
mynegian,v,to remind [+gen of thing],to remind,edited
mynelic,adj," desirable, pleasing","desirable, pleasing",edited
mynet,n,coin,coin,not_edited
mynetere,n,minter,minter,not_edited
mynetian,v,to mint,to mint,not_edited
mynetsmiþþe,n,mint (place where money is produced),mint (place where money is produced),not_edited
myntan,v," to mean, intend","to mean, intend",edited
myrge,adj," pleasant, attractive, enjoyable","pleasant, attractive, enjoyable",edited
myrgþ,n,mirth,mirth,not_edited
myrþra,n," homicide, murder","homicide, murder",edited
mæcg,n,a man,a man,not_edited
mæd,n,meadow,meadow,not_edited
mæg,n,a kinsman or male relative,a kinsman or male relative,not_edited
mægden,n,girl,girl,not_edited
mægdencild,n," a girl, a female child","a girl, a female child",edited
mægdenhad,n," maidenhood, virginity","maidenhood, virginity",edited
mægdenlic,adj," girlish, girly","girlish, girly",edited
mægen,n," strength, power, might","strength, power, might",edited
mægencræft,n," strength, power","strength, power",edited
mægenwudu,n,mighty spear,mighty spear,not_edited
mæger,adj,meager; lean,meager; lean,not_edited
mægester,n,master,master,not_edited
mæghæmed,n,incest,incest,not_edited
mægþ,n," girl; virgin, maiden, woman, wife","girl; virgin, maiden, woman, wife",edited
mægþblæd,n,the vulva,the vulva,not_edited
mægþe,n,mayweed,mayweed,not_edited
mægþhad,n," virginity, chastity","virginity, chastity",edited
mæl,n,a measure,a measure,not_edited
mælan,v,to speak,to speak,not_edited
mænan,v," to mean, to intend to indicate or signify (something or someone)","to mean, to intend to indicate or signify",edited
mæne,adj,common,common,not_edited
mære,n," boundary, border","boundary, border",edited
mærstan,n," merestone, boundary marker, landmark","merestone, boundary marker, landmark",edited
mærþu,n," glory, fame, honor","glory, fame, honor",edited
mæscre,n,mesh,mesh,not_edited
mæseren,adj," maple, maplewood","maple, maplewood",edited
mæsling,n,a kind of brass,a kind of brass,not_edited
mæsse,n,mass (mostly in Roman Catholic churches),mass (in Roman Catholic churches),edited
mæssedæg,n,a festival,a festival,not_edited
mæst,n,mast (of ship),mast (of ship),not_edited
mæstan,v,to fatten (animals etc.),to fatten (animals etc.),not_edited
mætan,v,to dream (impersonal) (+dative or accusative of person),to dream,edited
mæw,n," gull, seagull","gull, seagull",edited
mæþel,n," assembly, deliberative or judicial meeting","assembly, deliberative or judicial meeting",edited
mæþelern,n,house of meeting or consultation,house of meeting or consultation,not_edited
mæþlan,v,to speak,to speak,not_edited
nabban,v," to not have, be without","to not have, be without",edited
naca,n," boat, ship","boat, ship",edited
